Email,First Name,Last Name,Company,Industry,Phone,Address,City,State,Reviews,Website,,,
chefsmarket757@gmail.com,there,"""",Chef's Market Food Hall & Butcher Shop,Butcher Shop,(757) 586-5396,"11800 Merchants Walk, Newport News, VA 23606, United States",Newport News,Virginia,152,http://chefsmarketnewportnews.com/,medium priority not terrible,,
buffalocreekbeef@gmail.com,there,"""",Cattlemen's Market,Butcher Shop,(540) 463-2333,"538 E Nelson St, Lexington, VA 24450, United States",Lexington,Virginia,120,https://www.potterfamilyfarm.com/cattlemen-s-market.html,,,
soberanomeatmarket@gmail.com,there,,Soberano Meat Market,Butcher Shop,(843) 215-3900,"5023 Dick Pond Rd, Myrtle Beach, SC 29588, United States",Myrtle Beach,South Carolina,39,"""","2 months old, spanish but who knows",,
rosewoodmarket@gmail.com,there,,Rosewood Market,Butcher Shop,(803) 765-1083,"2803 Rosewood Dr, Columbia, SC 29205, United States",Columbia,South Carolina,303,http://www.rosewoodmarket.com/,"small health food store, decent fit but not highest priority",,
palmettofreshmeats@gmail.com,there,,Palmetto Fresh Meat,Butcher Shop,(843) 358-1005,"403 Jordanville Rd, Aynor, SC 29511, United States",Aynor,South Carolina,23,http://www.palmettofreshmeat.com/,"looks pretty cool, I don't see pl anywhere they may want it",,
MeatMafiaSteaks@Gmail.com,there,,Meat Mafia Steaks,Butcher Shop,(803) 701-7053,"4070 Charlotte Hwy Unit #101, Lake Wylie, SC 29710, United States",Lake Wylie,South Carolina,23,https://meatmafiasteaks.com/,looks smaller but don't see pl they have cool branding,,
limas@limasmeatmarket.com,there,,Lima's Meat Market,Butcher Shop,(843) 424-1798,"606 Broadway St, Myrtle Beach, SC 29577, United States",Myrtle Beach,South Carolina,7,http://www.limasmeatmarket.com/,,,
joewardat7@gmail.com,there,,Sunny's Market (Spartanburg),Butcher Shop,(864) 582-5390,"108 Westview Blvd, Spartanburg, SC 29306, United States",Spartanburg,South Carolina,244,,lower priority looks cheap,,
info@bropac.com,there,,Brown Packing Co,Butcher Shop,(864) 902-4269,"98 Willis Plz, Gaffney, SC 29341, United States",Gaffney,South Carolina,35,http://www.brownretailoutlet.com/,"Nice little retail shop, decent lead",,
info@ashorethinghhi.com,there,,South Beach General Store,Butcher Shop,(843) 671-6784,"232 S Sea Pines Dr Unit 306, Hilton Head Island, SC 29928, United States",Hilton Head Island,South Carolina,43,https://saltydog.com/shop/,,,
hiltonheadislandhouseofjerky@gmail.com,there,,Hilton Head Island House Of Jerky,Butcher Shop,(843) 802-0141,"1 N Forest Beach Dr suite F-2, Hilton Head Island, SC 29928, United States",Hilton Head Island,South Carolina,61,http://www.lowcountryjerky.com/,"cool looking place, looks like they carry low country cider company's pl that looks like its from shawnee - oh they own low country cider too",,
hillsidesausage.butcher@gmail.com,there,,Hillside Sausage & Butcher Shop,Butcher Shop,(864) 236-1587,"996 Batesville Rd Unit 6, Greer, SC 29651, United States",Greer,South Carolina,30,"""",looks nice they have a good amount of retail,,
Groomsprocessing@gmail.com,there,,Grooms Venison Processing & Black Creek Meat Market,Butcher Shop,(843) 753-2287,"513 Grooms Rd, Cross, SC 29436, United States",Cross,South Carolina,50,"""",mediumish priority not huge but they do have a store,,
glennon@columbiameats.com,there,,Columbia Meats Inc,Butcher Shop,(803) 822-8611,"1140 Carolina St, West Columbia, SC 29170, United States",West Columbia,South Carolina,82,http://www.columbiameats.com/,can't see much lower priority,,
darlingtonpacking@gmail.com,there,,Darlington Packing Co,Butcher Shop,(843) 393-5801,"319 Society Hill Rd, Darlington, SC 29532, United States",Darlington,South Carolina,44,https://darlingtonpackingcompany.com/,"Looks better than sounds, don't see private label",,
cutbeef1@aol.com,there,,Chopping Block,Butcher Shop,(864) 220-5724,"11003 Anderson Rd, Powdersville, SC 29673, United States",Powdersville,South Carolina,54,http://www.thechoppingblockonline.com/,cannot see a lot but worth emailing,,
charlestonhouseofjerky@gmail.com,there,,Charleston House of Jerky,Butcher Shop,(843) 805-4179,"168 Church St suite a, Charleston, SC 29401, United States",Charleston,South Carolina,53,https://charlestonhouseofjerky.com/,"beef jerky store, website mentions they have apple butter this is a solid lead",,
Begleysbutcherblock@gmail.com,there,,Begley's Butcher Block | Simpsonville,Butcher Shop,(864) 399-6295,"215 N Main St #3B-E, Simpsonville, SC 29681, United States",Simpsonville,South Carolina,121,https://begleysbutcher.com/,old honey customer,,
ann@maddexmercantile.com,Ann,,Maddex Mercantile,Gou,(843) 800-2311,"716 S Shelmore Blvd #100, Mt Pleasant, SC 29464, United States",Mt Pleasant,South Carolina,6,https://www.maddexmercantile.com/contact,small but nice. Not the highest priority but I'll get em eventually,,
WickedGoodButchah1@yahoo.com,"""","""",Wicked Good Butchah,Butcher Shop,(603) 488-1832,"209 State Rte 101, Bedford, NH 03110, United States",Bedford,New Hampshire,181,https://www.wickedgoodbutchahnh.com/,"awesome looking place, nice store, I see pl sauces already still a good lead - email bounced, this is the first one nh to call",,
lemaysbeef@aol.com,"""","""",Lemay & Sons Beef Packaging House,Butcher Shop,(603) 622-0022,"116 Daniel Plummer Rd, Goffstown, NH 03045, United States",Goffstown,New Hampshire,121,http://lemayandsonsbeef-bbq.com/,medium priority but emails are sweet,,
karen@johnsongoldenharvest.com,Karen,"""",Johnson Golden Harvest,Butcher Shop,(603) 210-2031,"412 W River Rd, Hooksett, NH 03106, United States",Hooksett,New Hampshire,137,http://www.johnsongoldenharvest.com/,"year round farm market, brian and karen are owners. Big on nh products but worth a shot",,
info@concordbeefandseafood.com,"""","""",Concord Beef & Seafood,Butcher Shop,(603) 226-3474,"75 S Main St, Concord, NH 03301, United States",Concord,New Hampshire,54,http://concordbeefandseafood.com/,"this is not bad, worth calling eventually",,
info@fiddleheadfarmsmarket.com,"""","""",Fiddlehead Farms Marketplace,Farm Market,(603) 749-9800,"451 High St, Somersworth, NH 03878, United States",Somersworth,New Hampshire,192,http://www.fiddleheadfarmsmarket.com/,"super nice farm,high priority when we get back to farm season",,
eboucher@mckinnonsmarkets.com,Eric,Boucher,"McKinnon's Market & Super Butcher Shop Portsmouth, N.H.",Gourmet Market,(603) 559-5714,"2454 Lafayette Rd, Portsmouth, NH 03801, United States",Portsmouth,New Hampshire,433,http://www.mckinnonsmarkets.com/,"nice gourmet market, not been good at closing those lately",,
dustinhparent@yahoo.com,"""","""",The Butcher Shop,Butcher Shop,(603) 455-7133,"17 Beacon Hill Rd, Gilford, NH 03249, United States",Gilford,New Hampshire,4,https://www.thebutchershopnh.com/,don't see much retail wait to email they may be brand new,,
thelocalbutcherllc@gmail.com,"""","""",The Local Butcher,Butcher Shop,(603) 813-2054,"536 S Barnstead Rd, Center Barnstead, NH 03225, United States",Center Barnstead,New Hampshire,18,http://www.newenglandbutcher.com/,low priority maybe next year,,
Info@jennasmarket.com,"""","""",Jenna's Market,Butcher Shop,(603) 338-0012,"255 West St, Keene, NH 03431, United States",Keene,New Hampshire,100,http://jennasmarket.com/,"good lead, looks pretty new",,
info@archway.farm,"""","""",Archway Farm,Butcher Shop,(603) 352-3198,"183 Arch St, Keene, NH 03431, United States",Keene,New Hampshire,38,http://www.archway.farm/,"meat farm, but they do have a farm store",,
info@5rcustommeats.com,"""","""",5R Custom Meats,Butcher Shop,(501) 556-5077,"439 Mt Vernon Rd, Mt Vernon, AR 72111, United States",Mt Vernon,Arkansas,32,http://www.5rcustommeats.com/,"small but they have some retail and its pretty nice, solid lead",,
info@5rcustommeats.com,"""","""",Allen's Food Market,Butcher Shop,(479) 876-6190,"60 Sugar Creek Center, Bella Vista, AR 72714, United States",Bella Vista,Arkansas,983,http://facebook.com/allensfoods,"local grocery store, might be worth calling eventually",,
butcherboysmeatmarket@outlook.com,"""","""",Butcher Boys Meat Market & Deli,Butcher Shop,(479) 474-6800,"1220 Main St, Van Buren, AR 72956, United States",Van Buren,Arkansas,144,https://www.butcherboysmarket.com/,medium priority worth a shot,,
chris@cypressvalleymeatcompany.com,Chris,"""",Cypress Valley Meat Company,Butcher Shop,(479) 968-6330,"5951 US-64, Pottsville, AR 72858, United States",Pottsville,Arkansas,73,http://cypressvalleymeatcompany.com/,,,
Dimesmeatmkt@outlook.com,"""","""",Dimes Meat Market,Butcher Shop,(479) 756-0310,"2106 Turner St, Springdale, AR 72764, United States",Springdale,Arkansas,169,https://dimesmeatmarket.com/,medium priority,,
gullettscustomcuts21@gmail.com,"""","""",Gullett’s Custom Cuts,Butcher Shop,(501) 669-2538,"130 Dooger Loop, Hattieville, AR 72063, United States",Hattieville,Arkansas,14,https://www.facebook.com/gullettscustomcuts/,low priority,,
info@hamhillcrest.com,"""","""",HAM Market,Butcher Shop,(501) 671-6328,"2712 Kavanaugh Blvd, Little Rock, AR 72205, United States",Little Rock,Arkansas,83,http://hamhillcrest.com/,medium priority,,
butcherit@yahoo.com,"""","""",Harpo's Das Butcher Haus & farm llc,Butcher Shop,(870) 438-6594,"75 Co Rd 710, Green Forest, AR 72638, United States",Green Forest,Arkansas,130,http://www.dasbutcherhaus.com/,"low priorirty, they do carry amish wedding so it might fit",,
laherget@heightscornermarket.com,"""","""",Heights Corner Market,Butcher Shop,(501) 663-4152,"5014 Kavanaugh Blvd, Little Rock, AR 72207, United States",Little Rock,Arkansas,74,http://heightscornermarket.com/,nice place medium priority,,
jimsmeatmarket@outlook.com,"""","""",Jim's Meat Market,Butcher Shop,(479) 254-1914,"2503 S Walton Blvd, Bentonville, AR 72712, United States",Bentonville,Arkansas,101,https://www.facebook.com/Jimsmeatmarketbentonville/,"looks solid, medium priority",,
karaspackingcompany@gmail.com,"""","""",Kara's Packing Company,Butcher Shop,(501) 939-2252,"23049 AR-5, Lonsdale, AR 72087, United States",United States,Arkansas,119,"""","this is shockingly nice, they have some pl stuff but not great labels, pitch them on expansion or quesos or something",,
keysbutchershop@outlook.com,"""","""",Key's Family Butcher Shop,Butcher Shop,(479) 474-1645,"2900 Oliver Springs Rd, Van Buren, AR 72956, United States",Van Buren,Arkansas,53,http://www.keysfamilybutchershop.com/,"looks not bad, medium priority",,
Krusemeat@aol.com,"""","""","Kruse Meat Products, Inc.",Butcher Shop,(501) 316-2110,"2100 Kruse Loop, Alexander, AR 72002, United States",Alexander,Arkansas,28,https://krusemeat.wixsite.com/kruse-meat-products,solid lead,,
bobbyduhon5072@gmail.com,"""","""",Lagniappe Specialty Meats,Butcher Shop,(870) 779-0368,"4012 Jefferson Ave, Texarkana, AR 71854, United States",Texarkana,Arkansas,142,http://www.lagniappespecialtymeats.com/,really nice place,,
mcnealfarms@outlook.com,"""","""",McNeal Farms Premium Beef Market,Farm Market,(501) 889-4425,"1205 AR-9, Morrilton, AR 72110, United States",United States,Arkansas,32,https://www.facebook.com/McNealPremiumBeef/,"Smaller farm, solid lead.",,
grassfed@osagecreekfarms.com,"""","""",Osage Creek Farms,Butcher Shop,(479) 208-6609,"2853 N Stanton Ave, Fayetteville, AR 72703, United States",Fayetteville,Arkansas,7,https://osagecreekfarms.com/,low priority but maybe,,
admin@ouachitavalleymeats.com,"""","""",Ouachita Valley Meats,Butcher Shop,(870) 800-6328,"2859 Walnut St, Arkadelphia, AR 71923, United States",Arkadelphia,Arkansas,76,http://www.ouachitavalleymeats.com/,,,
primecountrymeatsinc@gmail.com,"""","""",Prime Country Meat Market,Butcher Shop,(870) 832-4805,"223 Main St, Horatio, AR 71842, United States",Horatio,Arkansas,36,https://www.facebook.com/primecountrymeatmarket/,,,
Pfmsheridan@gmail.com,"""","""",Prime Fresh Market Sheridan,Butcher Shop,(870) 560-0162,"1933 Shoemaker Rd, Sheridan, AR 72150, United States",Sheridan,Arkansas,21,"""",,,
custommeatprocessing@gmail.com,"""","""",Rice Custom Meat Processing,Butcher Shop,(479) 474-3012,"3925 AR-348, Rudy, AR 72952, United States",United States,Arkansas,104,https://ricecustommeatprocessing.com/?fbclid=IwY2xjawGXF1xleHRuA2FlbQIxMAABHfdQstyLtIkcFpHWsu4vH8lUze2xP-5l8W-QThu5pW0Ks28n7BGaKbgdcQ_aem_AhOY40L7ePAiusNCWt4uXg,can't see a lot but building looks nice,,
taylorsranchandmeats@gmail.com,"""","""",Taylor's Ranch & Meats Custom Meat Processing,Butcher Shop,(479) 667-2442,"9020 Green Hollow Rd, Ozark, AR 72949, United States",Ozark,Arkansas,38,https://www.facebook.com/taylorsranchandmeats?mibextid=LQQJ4d,"cool meat farm, can't see what all they carry but look snice",,
info@thebsmeatstore.com,"""","""",The Buck Stop Meat Store,Butcher Shop,(870) 460-9337,"822 Barkada Rd, Monticello, AR 71655, United States",Monticello,Arkansas,57,https://www.facebook.com/profile.php?id=100039986904839,can't see much medium email priority,,
Shassen920@yahoo.com,"""","""",The Butcher Block,Butcher Shop,(479) 646-4666,"5509 Phoenix Ave, Fort Smith, AR 72903, United States",Fort Smith,Arkansas,117,https://www.butcherblockfortsmith.com/,"looks nice and I see no private label, high priority",,
Eatbeef@meatshopmh.com,"""","""",The Meat Shop,Butcher Shop,(870) 424-3161,"1224 Commerce Dr, Mountain Home, AR 72653, United States",Mountain Home,Arkansas,74,http://www.meatshopmh.com/,"I see some pl hot sauce but they may want to expand, looks nice",,
info@thetruckpatch.com,"""","""",The Truck Patch,Butcher Shop,(870) 333-2977,"906 Southwest Dr b, Jonesboro, AR 72401, United States",Jonesboro,Arkansas,166,http://thetruckpatch.com/,,,
weldonsmeatmarket@gmail.com,"""","""",Weldon's Meat Market,Butcher Shop,(501) 525-2487,"3911 Central Ave, Hot Springs, AR 71913, United States",Hot Springs,Arkansas,310,https://www.weldonsmeatmarket.com/,"high priority this place is awesome, they have a little of everything private labeled but may want queso or other sauces",,
whitehallfreshmarket@gmail.com,"""","""",White Hall Fresh Market,Butcher Shop,(870) 550-0162,"6715 Sheridan Rd Suite A, Pine Bluff, AR 71602, United States",Pine Bluff,Arkansas,155,"""","high priority this is very nice looking, dont see pl but can't see anything",,
schuettfarms@yahoo.com,N/A,N/A,Schuett Farms,Farm Market,(262) 968-4348,"W299 S6370 WI-83, Mukwonago, WI 53149, USA",Mukwonago,WI,138,http://www.schuettfarm.com/,"pumpkin patch, didnt email, they open in 9 days",,
schmitsfarmprod@aol.com,N/A,N/A,Schmit's Farm Produce,Farm Market,(262) 242-3330,"10333 Wauwatosa Rd, Mequon, WI 53097, USA",Mequon,WI,24,N/A,,,
salchertmeats@gmail.com,N/A,N/A,Salchert Meats,Butcher,(920) 999-2651,"1200 Main St, St Cloud, WI 53079, USA",St Cloud,WI,137,http://www.salchertmeats.com/,,,
rschober70@yahoo.com,N/A,N/A,MacTaggart's Market & Deli,Butcher,(608) 251-0911,"230 W Lakelawn Pl, Madison, WI 53703, USA",Madison,WI,133,http://mactaggartsmarket.com/,could be good jerky lead,,
routes.leroymeats@gmail.com,N/A,N/A,Leroy Meats of Fox Lake,Butcher,(920) 485-2554,"739 W State St, Fox Lake, WI 53933, USA",Fox Lake,WI,382,http://www.leroymeats.com/,"make meat sticks and jerky, have pl sauces in decanter bottle, might want to expand or try queso",,
Radtkeslittlerivermeats@gmail.com,N/A,N/A,Radtke's Little River Meats,Butcher,(920) 867-3288,"E5953 Evanswood Rd, Weyauwega, WI 54983, USA",Weyauwega,WI,12,https://www.facebook.com/share/15XrDn6adS/,,,
qualitycutmeats@yahoo.com,N/A,N/A,Quality Cut Meats Inc,Butcher,(920) 528-8424,"123 Milwaukee Ave, Cascade, WI 53011, USA",Cascade,WI,55,https://www.qualitycutmeats.com/,,,
premmeats@gmail.com,N/A,N/A,Prem Meats Prairie Du Sac,Butcher,(608) 588-2164,"1940 Prairie St, Prairie du Sac, WI 53578, USA",Prairie du Sac,WI,43,http://premmeats.com/,,,
popspantrymuskego@gmail.com,N/A,N/A,Pop's Pantry,Butcher,(414) 367-0873,"S75W17461 Janesville Rd, Muskego, WI 53150, USA",Muskego,WI,29,https://www.popspantrymuskego.com/,,,
Pipemeatmarket@gmail.com,N/A,N/A,Pipe Meat Market,Butcher,(920) 795-4146,"N10285 US-151, Malone, WI 53049, USA",Malone,WI,33,http://pipe-meat-market.jany.io/,,,
PingelProcessing@gmail.com,N/A,N/A,Pingel Processing LLC,Butcher,(715) 851-8281,"W9262 Co Rd A, Shawano, WI 54166, USA",Shawano,WI,56,http://www.pingelprocessing.com/,,,
phillyson4th@gmail.com,N/A,N/A,Philly's Grocery & Deli,C-Store,(920) 922-6130,"321 4th St, Fond du Lac, WI 54935, USA",Fond du Lac,WI,485,https://m.facebook.com/pages/category/Deli/Phillys-on-4th-Grocery-Deli-194817473879845/,,,
petesmrk@wctc.net,N/A,N/A,"Pete's Meat Service, LLC",Butcher Shop,(715) 435-3250,"1665 Main St, Rudolph, WI 54475, USA",Rudolph,WI,24,N/A,,,
pelkinsmarket@yahoo.com,N/A,N/A,Pelkin's Smokey Meat Market,Butcher,(920) 600-0024,"1756 Riverside Dr Upper Suite, Suamico, WI 54173, USA",Suamico,WI,164,https://www.pelkinsmeat.com/,,,
pelkinsmarket@yahoo.com,N/A,N/A,Pelkin's Smokey Meat Market,Butcher,(715) 257-0364,"600 S US Hwy 141, Crivitz, WI 54114, USA",Crivitz,WI,305,https://pelkinsmeat.com/,,,
paulroberts@robertsspecialtymeatswaukesha.net,Paul,N/A,Roberts' Specialty Meats,Butcher,(262) 549-6328,"135 E Sunset Dr, Waukesha, WI 53189, USA",Waukesha,WI,235,http://www.robertsspecialtymeatswaukesha.com/,,,
ottosmeat@gmail.com,N/A,N/A,Otto's Meats,Butcher,(920) 845-2612,"N5674 Adams St, Luxemburg, WI 54217, USA",Luxemburg,WI,111,http://ottosmeats.com/,,,
office@twincitiespacking.com,N/A,N/A,Twin Cities Pack,Butcher,(608) 676-4428,"5607 E County Rd J, Clinton, WI 53525, USA",Clinton,WI,13,http://twincitiespacking.com/,,,
office@roskommeats.com,N/A,N/A,Roskom Meats,Butcher,(920) 766-1657,"W803 County Rd S, Kaukauna, WI 54130, USA",Kaukauna,WI,114,http://www.roskommeats.com/,,,
niemuthssteakandchopshop@gmail.com,N/A,N/A,Niemuth's Steak & Chop Shop,Butcher,(715) 258-2666,"715 Redfield St, Waupaca, WI 54981, USA",Waupaca,WI,153,N/A,,,
Neysbigsky@yahoo.com,N/A,N/A,Ney's Natural Premium Meats and Sweets,Butcher,(262) 297-1400,"310 E Washington St, Slinger, WI 53086, USA",Slinger,WI,74,http://www.neyspremium.com/,,,
newtonm@lakefield.net,N/A,N/A,Newton Meats Inc,Butcher,(920) 726-4455,"5616 County Rd U, Newton, WI 53063, USA",Newton,WI,77,http://www.newtonmeatsinc.com/,,,
monterreymarket@gmail.com,N/A,N/A,Monterrey Market,Butcher,(414) 643-6668,"3014 South 13th Street, Milwaukee, WI 53215, USA",Milwaukee,WI,611,https://monterreymarketwi.com/online,,,
millerndaughter@gmail.com,N/A,N/A,Miller & Sons Supermarket,Butcher,(608) 845-6478,"210 S Main St, Verona, WI 53593, USA",Verona,WI,1068,http://www.millerandsonssupermarket.com/,,,
miker1971@live.com,Mike,N/A,Riechers Meat Processing,Butcher,(608) 439-5339,"103 W Center St, South Wayne, WI 53587, USA",South Wayne,WI,24,http://www.riechersmeat.com/,,,
meatsusa@mwt.net,N/A,N/A,Westby Locker & Meats,Butcher,(608) 634-4515,"406 N Main St, Westby, WI 54667, USA",Westby,WI,38,N/A,,,
meatskisqualitymeats@gmail.com,N/A,N/A,Meatski's,Butcher,(920) 897-3392,"W11124 WI-64, Pound, WI 54161, USA",Pound,WI,144,http://www.meatskis.com/,"make their own jerky, try sauce",,
Maassfarms@centurytel.net,N/A,N/A,Wisconsin Bison Co,Butcher,(920) 833-7474,"W2282 WI-54, Seymour, WI 54165, USA",Seymour,WI,23,N/A,,,
Luke@JacobsMeatMarket.com,Luke,N/A,Jacobs Meat Market,Butcher,(920) 733-1031,"544 N Lawe St, Appleton, WI 54911, USA",Appleton,WI,427,http://www.jacobsmeatmarket.com/,"can't see jerky, dillman might work better",,
louiseniemuth@gmail.com,N/A,N/A,Niemuth's Southside Market,Butcher,(920) 734-4905,"2121 S Oneida St, Appleton, WI 54915, USA",Appleton,WI,325,http://niemuths.com/,,,
lomelimeatskenosha@gmail.com,N/A,N/A,Lomeli Butcher Shop,Butcher,(262) 657-7639,"5525 18th Ave, Kenosha, WI 53140, USA",Kenosha,WI,206,http://lomelimeats.com/,nice place for either call and ask about jerky first,,
lisawilson5182@gmail.com,Lisa,N/A,Wilson Farm Meats,Butcher,(262) 723-2919,"406 S Wisconsin St, Elkhorn, WI 53121, USA",Elkhorn,WI,168,http://www.wilsonfarmmeats.com/,,,
leetabbert65@gmail.com,Lee,Tabbert,Bubba's Meats LLC,Butcher,(608) 782-8453,"1248 Redfield St, La Crosse, WI 54601, USA",La Crosse,WI,69,https://bubbasmeats.com/,"new place, looks nice not huge. make their own jerky",,
laketomahawkmeatmarket@gmail.com,N/A,N/A,Lakeside Country Store,Butcher,(920) 755-4949,"12124 WI-42, Mishicot, WI 54228, USA",Mishicot,WI,422,https://justplainbusiness.com/lakeside-country-store/,"nice place, dont see much pl though",,
laketomahawkmeatmarket@gmail.com,N/A,N/A,Lake Tomahawk Meat Market,Butcher,(715) 277-3337,"7259 WI-47, Lake Tomahawk, WI 54539, USA",Lake Tomahawk,WI,236,N/A,"make jerky, sauce",,
jordan@sentrydelafield.com,Jordan,N/A,Albrecht's Sentry Foods,Butcher,(262) 646-9483,"3255 Golf Rd, Delafield, WI 53018, USA",Delafield,WI,1195,http://www.sentrydelafield.com/,"grocery store, would be huge account",,
johnstownfoodcenter@yahoo.com,N/A,N/A,Johnstown Meat Co 2,Butcher,(779) 302-4806,"114 Madison St, Walworth, WI 53184, USA",Walworth,WI,73,https://www.johnstownmeatco.com/,do not see jerky ask nicely,,
joe.wood@sendiks.com,Joe,Wood,Sendik's Food Market,Butcher,(262) 241-9525,"10930 N Port Washington Rd, Mequon, WI 53092, USA",Mequon,WI,918,https://www.sendiks.com/,,"18 locations in milwaukee good target, vendor form filled",
jnemeats@gmail.com,there,N/A,JNE Meats,Butcher,(715) 944-9086,"4257 N Prairie View Rd, Lake Hallie, WI 54729, USA",Lake Hallie,WI,91,N/A,make their own jerky medium priority dillman lead,,
jeff@wasedafarms.com,Jeff,N/A,Waseda Farms Market,Butcher,(920) 632-7271,"330 Reid St, De Pere, WI 54115, USA",De Pere,WI,52,http://www.wasedafarms.com/,,,
items.llmoohauler@gmail.com,there,N/A,OMG Butchering LLC,Butcher,(715) 383-0206,"10624 WI-73, Pittsville, WI 54466, USA",Pittsville,WI,37,https://www.omgbutchering.com/,,,
info@wisconsinrivermeats.com,there,N/A,Wisconsin River Meats,Butcher,(608) 847-7413,"N5340 County Rd HH, Mauston, WI 53948, USA",Mauston,WI,389,https://www.wisconsinrivermeats.com/,,,
info@westallischeese.com,there,N/A,West Allis Cheese & Sausage Shoppe,Butcher,(414) 543-4230,"6832 W Becher St, West Allis, WI 53219, USA",West Allis,WI,1762,http://www.westallischeese.com/,,,
Info@villagecheesetosa.com,there,N/A,The Village Cheese Shop,Butcher,(414) 488-2099,"1430 Underwood Ave, Wauwatosa, WI 53213, USA",Wauwatosa,WI,149,https://www.villagecheesetosa.com/,,,
info@usinger.com,there,N/A,"Usinger's Famous Sausage | Fred Usinger, Inc.",Butcher,(414) 276-9100,"1030 N Doctor M.L.K. Jr Dr, Milwaukee, WI 53203, USA",Milwaukee,WI,322,http://www.usinger.com/,,,
Info@tenutasdeli.com,there,N/A,Tenuta's Deli,Gourmet Market,(262) 657-9001,"3203 52nd St, Kenosha, WI 53144, USA",Kenosha,WI,3196,https://www.tenutasdeli.com/,,,
info@superior-meats.com,there,N/A,Superior Meats,Butcher,(715) 394-4431,"6301 Tower Ave, Superior, WI 54880, USA",Superior,WI,573,http://www.superior-meats.com/,,,
info@salmonsmeatproducts.com,there,N/A,Salmon's Meat Products,Butcher,(920) 845-2721,"107 4th St, Luxemburg, WI 54217, USA",Luxemburg,WI,62,http://www.salmonsmeatproducts.com/,,,
info@rumpsbutchershoppe.com,there,N/A,Rump's Butcher Shoppe,Butcher,(715) 831-6328,"1411 Lynn Ave, Altoona, WI 54720, USA",Altoona,WI,211,http://www.rumpsbutchershoppe.com/,,,
info@romemeats.com,there,N/A,Rome Country Meats and Deli,Butcher,(715) 325-6328,"264 Geneva Tr, Nekoosa, WI 54457, USA",Nekoosa,WI,17,N/A,,,
info@raysmarketsausage.com,there,N/A,Ray's Market,Butcher,(715) 223-4855,"100620 Elderberry Rd, Colby, WI 54421, USA",Colby,WI,65,http://raysmarketsausage.com/,,,
info@petesfruitmarket.com,there,N/A,Pete's Fruit Market,Produce Market,(414) 383-1300,"1400 S Union St, Milwaukee, WI 53204, USA",Milwaukee,WI,1645,http://petesfruitmarket.com/,,,
Info@ourhandcraftedmeats.com,there,N/A,A Butchery Shoppe,Butcher,(715) 778-5016,"S422 McKay Ave, Spring Valley, WI 54767, USA",Spring Valley,WI,121,http://www.abutcheryshoppe.com/,nice place I see pl online may want to expand,it looks like they make the stuff themselves it all says produced by Butchery Shop,
info@lambsfreshmarket.com,there,N/A,Lamb's Fresh Market,Butcher,(715) 845-6703,"730 E Wausau Ave, Wausau, WI 54403, USA",Wausau,WI,507,http://lambsfreshmarket.com/,"2 nice gourmet markets, dont see any pl, high priortiy",,
info@karlscountrymarket.com,there,N/A,Karl's Award-Winning Market,Butcher,(262) 252-3090,"W156N5645 Pilgrim Rd, Menomonee Falls, WI 53051, USA",Menomonee Falls,WI,858,http://karlscountrymarket.com/,I guess try dillman first it seems like they would have jerky,,
info@houseofhomemadesausage.com,there,N/A,House of Home Made Sausage,Butcher,(262) 251-9954,"N112W14934 Mequon Rd, Germantown, WI 53022, USA",Germantown,WI,168,http://www.houseofhomemadesausage.com/,"dillman, nice looking place",,
info@hometownsausagekitchen.com,there,N/A,Hometown Sausage Kitchen,Butcher,(262) 642-3264,"W1184 Co Rd L, East Troy, WI 53120, USA",East Troy,WI,41,https://www.hometownsausagekitchen.com/,"dont see beef jerky, worth a reach out",,
info@fitchburgfarms.comHours,there,N/A,Fitchburg Farms,Farm Market,(608) 819-6693,"1839 Co Rd MM, Fitchburg, WI 53575, USA",Fitchburg,WI,257,http://fitchburgfarms.com/,"garden center, looks nice, might try jerky first",,
info@fendtbrothers.com,there,N/A,Fendt Brothers,Butcher,(920) 261-7613,"303 N 4th St, Watertown, WI 53094, USA",Watertown,WI,43,http://www.fendtbrothers.com/,dont see jerky but ask nicely,,
info@fendtbrothers.com,there,N/A,Festival Foods,Butcher,(920) 336-6520,"1001 Main Ave, De Pere, WI 54115, USA",De Pere,WI,1019,https://www.festfoods.com/stores/de-pere,chain of stores,,
info@countryfreshmeats.com,there,N/A,Country Fresh Meats,Butcher,(715) 359-1311,"9902 Weston Ave, Weston, WI 54476, USA",Weston,WI,284,https://countryfreshmeats.com/,"see meat sticks, nice place, they carry wild river jerky - email bounced",,
info@cedarroadmeats.com,there,N/A,Cedar Road Meats,Butcher,(920) 625-2887,"N5200 Cedar Rd, Iron Ridge, WI 53035, USA",Iron Ridge,WI,63,http://www.cedarroadmeats.com/,"small, they make some jerky and meat sticks. Low priority for canned goods smaller place",,
Info@brewcitypickles.com,there,N/A,Brew City Pickles,Butcher,(414) 988-0003,"8415 W Burleigh St, Milwaukee, WI 53222, USA",Milwaukee,WI,70,http://www.brewcitypickles.com/,have pl but may want to expand,,
howardsgrovemeats@gmail.com,there,N/A,Howards Grove Meat Market Inc,Butcher,(920) 565-2215,"211 S Wisconsin Dr, Howards Grove, WI 53083, USA",Howards Grove,WI,44,http://howardsgrovemeatmarket.com/,"looks nice, they have their own smokehouse but don't particularly see jerky. Try sauce maybe",,
